SMILES,pIC50,mol,num_atoms,logP
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980120>,12,1.503
O=[N+]([O-])c1ccc(CCO)cc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980190>,12,1.1296
CCOc1ccc([N+](=O)[O-])cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980200>,12,1.9935
CCN(CC)CCN,0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980270>,8,0.28690000000000004
BrCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29802e0>,8,2.5815
C=CC1CC=CCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980350>,8,2.5287000000000006
CCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29803c0>,8,2.2490000000000006
C=Cc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980430>,8,2.3296
ClCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29804a0>,8,2.4254000000000007
NCc1ccccc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980510>,8,1.1453
N#Cc1ccccc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980580>,8,1.5582799999999999
N#Cc1ccncc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29805f0>,8,0.9532799999999999
OCc1ccccc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980660>,8,1.1789
O=Cc1ccccc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29806d0>,8,1.4990999999999999
N#Cc1cccnc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980740>,8,0.9532799999999999
OCc1cccnc1,0.27,<rdkit.Chem.rdchem.Mol object at 0x7f59a29807b0>,8,0.5739
CNc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980820>,8,1.7283
NNc1ccccc1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980890>,8,0.9722000000000002
O=NC1CCCCC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980900>,8,2.0855
ONc1ccccc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980970>,8,1.4876999999999998
COc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29809e0>,8,1.6952
CSc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980a50>,8,2.4085
C=Cc1ccccn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980ac0>,8,1.7246
N#Cc1ccccn1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980b30>,8,0.9532799999999999
CCc1ccccn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980ba0>,8,1.644
O=NN1CCCCC1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980c10>,8,1.1537
C1CN2CCC1CC2,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980c80>,8,1.1021
O=Cc1cccc(O)c1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980cf0>,9,1.2046999999999999
COc1cccc(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980d60>,9,2.0036199999999997
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980dd0>,16,3.575400000000001
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980e40>,17,3.7486000000000015
CC(C)OC(=O)Nc1cccc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980eb0>,14,3.2969000000000017
COC(=O)Cc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980f20>,11,1.4021
CN(C)C(=O)Nc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980f90>,12,1.7801
Oc1ccc(Cc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981000>,14,2.9830000000000005
Nc1ccc(Cc2ccc(N)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981070>,15,2.4418000000000006
Nc1ccc(Oc2ccc(N)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29810e0>,15,2.643300000000001
c1ccc(Cc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981150>,13,3.277400000000002
c1ccc(Oc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29811c0>,13,3.478900000000001
CCOC(=O)Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981230>,12,1.7922
CCOC(=O)Nc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29812a0>,12,2.255
CC(=O)NC(=O)Nc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981310>,13,1.3546
O=C(Nc1ccccc1)Nc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981380>,16,3.3306000000000013
O=C(Oc1ccccc1)Oc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29813f0>,16,3.264400000000002
CC(=O)Oc1cccc(O)c1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981460>,11,1.3175
O=C(O)Cc1ccc(O)c(O)c1,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a29814d0>,12,0.7248999999999999
CCOC(=O)C=Cc1ccc(O)c(O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981540>,15,1.6741
O=CNc1cccc([N+](=O)[O-])c1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a29815b0>,12,1.1631
COc1ccc(N)c(C)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981620>,10,1.5858199999999998
COc1ccc(OC)c(N)c1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981690>,11,1.286
CCCN(CCC)CCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981700>,10,2.5184000000000006
C=CCN(CC=C)CC=C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981770>,10,1.8464
OCCN(CCO)CCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29817e0>,10,-1.734699999999999
CC(=O)OCC(COC(C)=O)OC(C)=O,0.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981850>,15,0.044299999999999784
NC(=O)CCc1ccccc1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29818c0>,11,1.1044999999999998
O=[N+]([O-])C=Cc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981930>,11,1.934
CC(C)NCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29819a0>,11,2.1845999999999997
O=C(O)CNc1ccccc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981a10>,11,1.1831
NC(=O)NNc1ccccc1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981a80>,11,0.6818
O=C(O)CSc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981af0>,11,1.8633
COC(=O)CCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981b60>,12,1.7921999999999998
COC(=O)C=Cc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981bd0>,12,1.8728
c1ccc(CCc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981c40>,14,3.4718000000000018
C(=Cc1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981cb0>,14,3.857000000000003
c1ccc(CNc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981d20>,14,3.298700000000001
c1ccc(N=Nc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981d90>,14,4.102000000000002
CCOC(=O)C=Cc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981e00>,13,2.2629
CC(C)CC(=O)OCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981e70>,14,2.775900000000001
CC(=O)OCCc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981ee0>,12,1.7922
O=C(O)CSCc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981f50>,12,2.0044
c1ccc(CNCc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2981fc0>,15,2.9764000000000017
c1ccc(COCc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982030>,15,3.403400000000002
BrCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29820a0>,9,2.6240000000000006
CCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982110>,9,2.639100000000001
CNCc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982180>,9,1.406
CCNc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29821f0>,9,2.1184
O=CNc1ccccc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982260>,9,1.2549
S=C=Nc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29822d0>,9,2.4209000000000005
CCOc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982340>,9,2.0853
OCCc1ccccn1,0.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a29823b0>,9,0.6164
CC(=O)Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982420>,10,1.8181
NC(=O)Cc1ccccc1,0.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982490>,10,0.7143999999999999
O=C(O)Cc1ccccc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982500>,10,1.3137
CN(C)Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982570>,10,1.7482
CC(=O)Nc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29825e0>,10,1.6449999999999998
NC(=S)Nc1ccccc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982650>,10,1.3421
CC(=O)Nc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29826c0>,11,2.4074999999999998
CC(=O)Nc1ccc(C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982730>,11,1.95342
CC(=O)Nc1ccc(O)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29827a0>,11,1.3505999999999998
COc1ccc(CC(=O)O)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982810>,12,1.3223
O=C(O)Cc1ccc([N+](=O)[O-])cc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982880>,13,1.2219
CC(=O)Nc1ccc([N+](=O)[O-])cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29828f0>,13,1.5532
Nc1ccc(CCO)cc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982960>,10,0.8036000000000001
CCCCc1ccc(N)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29829d0>,11,2.6114000000000006
NCC(O)c1ccc(O)cc1,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982a40>,11,0.3843
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982ab0>,42,2.8346000000000036
CCCCCCCCCc1ccc(O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982b20>,16,4.685300000000005
CCCCCCCCCCCCc1ccc(O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982b90>,19,5.855600000000006
COc1ccc(CC#N)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982c00>,11,1.76128
CCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982c70>,10,3.0292000000000012
ClCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982ce0>,10,2.8580000000000005
OCC=Cc1ccccc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982d50>,10,1.6921
O=CC=Cc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982dc0>,10,1.8987
OCCNCc1ccccc1,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982e30>,11,0.7685
c1ccc(OCCOc2ccccc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982ea0>,16,3.144400000000002
CCCCCCCCCCc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982f10>,16,5.369800000000005
CCCCC(CC)CN,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982f80>,9,2.1615
ClCc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2982ff0>,9,3.078800000000002
Cc1ccc(CN)cc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983060>,9,1.45372
O=Cc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29830d0>,9,2.1525
O=Nc1ccc(O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983140>,9,1.7900999999999998
COc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29831b0>,9,2.4577
COc1ccc(C)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983220>,9,2.0036199999999997
COc1ccc(N)cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983290>,9,1.2773999999999999
CCc1ccc(CC)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983300>,10,2.811400000000001
O=NC1C=CC(N=O)C=C1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983370>,10,1.3823999999999999
COc1ccc(CO)cc1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29833e0>,10,1.1874999999999998
COC(=O)CC#N,0.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983450>,7,0.07307999999999992
CCOC(=O)CBr,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29834c0>,7,0.9444
CCOC(=O)CC,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983530>,7,0.9595
CCOC(=O)CCl,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a29835a0>,7,0.7883
CCOC(=O)NC,0.43,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983610>,7,0.3623
CCC(C)OC(C)=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983680>,8,1.3479999999999999
CCOC(=O)CC(=O)OCC,0.31,<rdkit.Chem.rdchem.Mol object at 0x7f59a29836f0>,11,0.5027
CCNC(=S)NCC,0.32,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983760>,8,0.49030000000000007
CCOC(C)OCC,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29837d0>,8,1.4054
CCOC(=O)OCC,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983840>,8,1.1794
Cc1ccc(O)c(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29838b0>,9,2.0090399999999997
CC(=O)OCC=C(C)CCC=C(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983920>,14,3.242200000000002
CCCCCCCCCCCC(=O)OCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983990>,18,5.250600000000005
CC(C)=CCCC(C)CCO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983a00>,11,2.751300000000001
CC(C)=CCCC(C)=CCO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983a70>,11,2.6714000000000016
CCCCCCCCCCCC(=O)OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983ae0>,16,4.470400000000004
Brc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983b50>,8,3.2116000000000007
Cc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983bc0>,8,2.7575200000000013
Clc1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983c30>,8,3.102500000000001
Nc1ccc(Br)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983ca0>,8,2.0313
Oc1ccc(Br)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983d10>,8,2.1547
Cc1ccc(C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983d80>,8,2.30344
Cc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983df0>,8,2.6484200000000007
Cc1ccc(O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983e60>,8,1.7006199999999998
Clc1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983ed0>,8,2.993400000000001
Nc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2983f40>,8,1.9222
Oc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984040>,8,2.0456
Cc1ccc(N)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29840b0>,8,1.5772199999999998
Nc1ccc(N)cc1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984120>,8,0.8510000000000002
O=C1C=CC(=O)C=C1,0.56,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984190>,8,0.25059999999999993
CN1CCN(C)CC1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984200>,8,-0.13640000000000008
CC(O)COC(C)CO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984270>,9,-0.2354
C=CC(=O)OCC(C)C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29842e0>,9,1.3716
COC(=O)CCC(=O)OC,0.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984350>,10,0.11259999999999981
C=CC1CCC2OC2C1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29843c0>,9,1.7399
C1CC2OC2CC1C1CO1,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984430>,10,0.9527
ClCC1CO1,0.24,<rdkit.Chem.rdchem.Mol object at 0x7f59a29844a0>,5,0.624
BrCCBr,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984510>,4,1.7762
CCCBr,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984580>,4,1.7913000000000001
C=CCBr,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29845f0>,4,1.5673
CCCC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984660>,4,1.8064
C=CCC,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29846d0>,4,1.5824
C=CC=C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984740>,4,1.3584
CC=CC,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29847b0>,4,1.5824
C=CC=O,0.43,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984820>,4,0.37129999999999996
CCCS,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984890>,4,1.3262
ClCCCl,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984900>,4,1.464
OCCCl,0.61,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984970>,4,0.21749999999999997
CCCN,0.44,<rdkit.Chem.rdchem.Mol object at 0x7f59a29849e0>,4,0.3551000000000001
C=CCN,0.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984a50>,4,0.1311000000000001
CCC#N,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984ac0>,4,0.91998
C=CC#N,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984b30>,4,0.6959799999999999
N#CCCl,0.18,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984ba0>,4,0.74878
NCCN,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984c10>,4,-1.0962
C=CCO,0.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984c80>,4,0.1647
C#CCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984cf0>,4,-0.3881
OCCO,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984d60>,4,-1.0290000000000001
CCN=O,0.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984dd0>,4,0.7727
COC=O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984e40>,4,-0.2108000000000001
C=C(C)CC(C)(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984eb0>,8,2.9987000000000013
CC(C)OP(C)(=O)F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984f20>,8,2.2038
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2984f90>,13,3.391200000000002
CCCC(C)=O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985000>,6,1.3755
CCCC(=O)O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985070>,6,0.8711
O=C(O)CCCl,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a29850e0>,6,0.6999
NCCC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985150>,6,-0.5802
O=C(O)CCS,0.41,<rdkit.Chem.rdchem.Mol object at 0x7f59a29851c0>,6,0.3909000000000001
CNCC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985230>,6,-0.7096000000000002
CCC[N+](=O)[O-],0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a29852a0>,6,0.6731
C=COC(C)=O,0.2,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985310>,6,0.693
CC(=O)CC(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985380>,7,1.6215
CC(C)NC(C)C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29853f0>,7,1.3927999999999998
CC(C)OC(C)C,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985460>,7,1.8197999999999999
CC1CCC(=O)N1,0.52,<rdkit.Chem.rdchem.Mol object at 0x7f59a29854d0>,7,0.2849
CC1COC(=O)O1,0.29,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985540>,7,0.5417000000000001
Brc1cccc(Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29855b0>,8,3.2116000000000007
Clc1cccc(Br)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985620>,8,3.102500000000001
Cc1cccc(C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985690>,8,2.30344
Cc1cccc(O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985700>,8,1.7006199999999998
Cc1cccc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985770>,8,2.6484200000000007
Nc1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29857e0>,8,1.9222
Oc1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985850>,8,2.0456
Cc1cccc(N)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29858c0>,8,1.5772199999999998
Nc1cccc(N)c1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985930>,8,0.851
Oc1cccc(O)c1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a29859a0>,8,1.0977999999999999
Cc1cccc(C)n1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985a10>,8,1.69844
Cc1cncc(C)n1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985a80>,8,1.0934399999999997
Nc1nccc(=O)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985af0>,8,-0.6479000000000001
COC(=O)CC(=O)OC,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985b60>,9,-0.2775000000000001
CC(CCl)OC(C)CCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985bd0>,9,2.2576
CC1OC(C)OC(C)OC(C)O1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985c40>,12,1.4504
COCC(C)OC(C)=O,0.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985cb0>,9,0.5844
Cc1cc(C)cc(C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985d20>,9,2.611860000000001
Cc1cc(C)cc(O)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985d90>,9,2.0090399999999997
Clc1cc(Cl)cc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985e00>,9,3.6468000000000007
Oc1cc(O)cc(O)c1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985e70>,9,0.8033999999999999
Cc1cc(C)nc(C)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985ee0>,9,2.00686
Nc1nc(N)nc(N)n1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985f50>,9,-1.3818000000000001
BrC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2985fc0>,7,2.7140000000000004
Brc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986030>,7,2.4491000000000005
CC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29860a0>,7,2.5866000000000007
Cc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986110>,7,1.99502
Cc1ccncc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986180>,7,1.39002
Clc1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29861f0>,7,2.34
NC1CCCCC1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986260>,7,1.2778
OC1CCCCC1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29862d0>,7,1.3114
O=C1CCCCC1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986340>,7,1.5196
Oc1ccccc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a29863b0>,7,1.3921999999999999
Sc1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986420>,7,1.9752999999999996
Cc1cccnc1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986490>,7,1.39002
Oc1cccnc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986500>,7,0.7871999999999999
CN1CCOCC1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986570>,7,-0.05160000000000009
Brc1ccccn1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29865e0>,7,1.8440999999999996
Cc1ccccn1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2986650>,7,1.39002
Cc1cnccn1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a29866c0>,7,0.7850199999999998
